customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment,country
16149,5,3,422.21999999999997,5,3,2,532,10,Loyal Customers,United Kingdom
16150,43,10,4395.59,4,5,5,455,14,Champions,United Kingdom
16152,269,1,1829.04,2,1,4,214,7,Needs Attention,United Kingdom
16153,50,11,5133.49,4,5,5,455,14,Champions,United Kingdom
16155,382,5,796.9,2,4,3,243,9,At Risk,United Kingdom
16156,9,20,6218.18,5,5,5,555,15,Champions,United Kingdom
16157,16,3,656.6899999999999,5,3,3,533,11,Loyal Customers,United Kingdom
16158,522,9,628.32,1,5,3,153,9,At Risk,United Kingdom
16159,282,4,1232.79,2,4,3,243,9,At Risk,United Kingdom
16160,65,2,1025.44,3,2,3,323,8,Needs Attention,United Kingdom
16161,2,43,12831.8,5,5,5,555,15,Champions,United Kingdom
16162,252,1,37.4,2,1,1,211,4,Lost,United Kingdom
16163,232,6,2849.58,2,4,4,244,10,At Risk,United Kingdom
16164,17,3,822.48,5,3,3,533,11,Loyal Customers,United Kingdom
16165,505,1,79.9,1,1,1,111,3,Lost,United Kingdom
16166,428,2,435.83,1,2,2,122,5,Lost,United Kingdom
16167,414,5,1386.12,1,4,4,144,9,At Risk,United Kingdom
16168,11,66,10636.47,5,5,5,555,15,Champions,United Kingdom
16169,8,4,1822.97,5,4,4,544,13,Champions,United Kingdom
16170,51,20,6869.0,4,5,5,455,14,Champions,United Kingdom
16171,59,1,73.19999999999999,4,1,1,411,6,New Customers,United Kingdom
16172,95,8,1884.55,3,5,4,354,12,Loyal Customers,United Kingdom
16173,16,6,1418.32,5,4,4,544,13,Champions,United Kingdom
16174,126,7,2246.75,3,4,4,344,11,Loyal Customers,United Kingdom
16175,94,7,1836.44,3,4,4,344,11,Loyal Customers,United Kingdom
16176,421,4,2052.69,1,4,4,144,9,At Risk,United Kingdom
16177,50,8,2247.31,4,5,4,454,13,Champions,United Kingdom
16178,138,2,612.6,3,2,2,322,7,Promising,United Kingdom
16179,61,1,215.83,3,1,1,311,5,Promising,United Kingdom
16180,100,13,16249.87,3,5,5,355,13,Loyal Customers,United Kingdom
16181,73,1,305.53999999999996,3,1,2,312,6,Promising,United Kingdom
16182,72,9,9971.65,3,5,5,355,13,Loyal Customers,United Kingdom
16183,67,4,1077.81,3,4,3,343,10,Loyal Customers,United Kingdom
16184,64,6,1158.79,3,4,3,343,10,Loyal Customers,United Kingdom
16185,17,3,644.72,5,3,3,533,11,Loyal Customers,United Kingdom
16186,23,26,9026.11,4,5,5,455,14,Champions,United Kingdom
16187,32,15,6911.44,4,5,5,455,14,Champions,United Kingdom
16188,45,5,1087.66,4,4,3,443,11,Loyal Customers,United Kingdom
16189,16,2,215.48,5,2,1,521,8,New Customers,United Kingdom
16190,40,8,2723.5499999999997,4,5,4,454,13,Champions,United Kingdom
16191,3,24,15688.02,5,5,5,555,15,Champions,United Kingdom
16192,736,1,351.3,1,1,2,112,4,Lost,United Kingdom
16193,237,2,630.43,2,2,3,223,7,Needs Attention,United Kingdom
16194,375,1,308.6,2,1,2,212,5,Lost,United Kingdom
16195,723,1,323.25,1,1,2,112,4,Lost,United Kingdom
16196,489,1,93.3,1,1,1,111,3,Lost,United Kingdom
16197,469,9,2016.71,1,5,4,154,10,At Risk,United Kingdom
16198,75,2,1030.04,3,2,3,323,8,Needs Attention,United Kingdom
16199,392,7,942.75,2,4,3,243,9,At Risk,United Kingdom
16200,4,12,5643.45,5,5,5,555,15,Champions,United Kingdom
16201,3,5,2112.12,5,4,4,544,13,Champions,United Kingdom
16202,361,9,2501.99,2,5,4,254,11,At Risk,United Kingdom
16203,59,6,1114.54,4,4,3,443,11,Loyal Customers,United Kingdom
16204,23,3,944.24,4,3,3,433,10,Loyal Customers,United Kingdom
16205,31,7,1830.61,4,4,4,444,12,Champions,United Kingdom
16206,55,13,2602.32,4,5,4,454,13,Champions,United Kingdom
16207,25,1,394.38,4,1,2,412,7,New Customers,United Kingdom
16208,45,10,3440.45,4,5,5,455,14,Champions,United Kingdom
16209,89,9,4146.78,3,5,5,355,13,Loyal Customers,United Kingdom
16210,2,35,38489.51,5,5,5,555,15,Champions,United Kingdom
16211,89,3,1090.59,3,3,3,333,9,Loyal Customers,United Kingdom
16212,19,4,1293.71,5,4,4,544,13,Champions,United Kingdom
16213,79,1,159.0,3,1,1,311,5,Promising,United Kingdom
16214,171,4,2038.25,3,4,4,344,11,Loyal Customers,United Kingdom
16215,81,1,242.35,3,1,1,311,5,Promising,United Kingdom
16216,267,1,914.93,2,1,3,213,6,Needs Attention,United Kingdom
16217,235,2,304.25,2,2,2,222,6,Lost,United Kingdom
16218,30,13,4439.97,4,5,5,455,14,Champions,United Kingdom
16219,501,1,40.8,1,1,1,111,3,Lost,United Kingdom
16221,37,9,2235.5099999999998,4,5,4,454,13,Champions,United Kingdom
16222,318,2,1345.22,2,2,4,224,8,Needs Attention,United Kingdom
16223,375,2,1102.35,2,2,3,223,7,Needs Attention,United Kingdom
16224,57,5,1616.54,4,4,4,444,12,Champions,United Kingdom
16225,45,15,2867.41,4,5,4,454,13,Champions,United Kingdom
16226,203,5,672.17,2,4,3,243,9,At Risk,United Kingdom
16227,225,3,1027.22,2,3,3,233,8,Needs Attention,United Kingdom
16228,385,3,890.81,2,3,3,233,8,Needs Attention,United Kingdom
16229,87,6,2867.86,3,4,4,344,11,Loyal Customers,United Kingdom
16230,190,2,542.03,2,2,2,222,6,Lost,United Kingdom
16231,379,4,1078.22,2,4,3,243,9,At Risk,United Kingdom
16232,44,7,2712.97,4,4,4,444,12,Champions,United Kingdom
16233,71,9,1965.71,3,5,4,354,12,Loyal Customers,United Kingdom
16234,476,3,333.18,1,3,2,132,6,Needs Attention,United Kingdom
16235,41,9,2053.71,4,5,4,454,13,Champions,United Kingdom
16236,78,1,432.2,3,1,2,312,6,Promising,United Kingdom
16237,437,1,136.65,1,1,1,111,3,Lost,United Kingdom
16238,423,1,63.66,1,1,1,111,3,Lost,United Kingdom
16239,57,6,1492.2,4,4,4,444,12,Champions,United Kingdom
16240,24,2,3718.8,4,2,5,425,11,New Customers,United Kingdom
16241,10,16,4329.31,5,5,5,555,15,Champions,United Kingdom
16242,8,14,7474.4,5,5,5,555,15,Champions,United Kingdom
16243,34,2,409.1,4,2,2,422,8,New Customers,United Kingdom
16244,212,2,2579.38,2,2,4,224,8,Needs Attention,United Kingdom
16245,24,3,1413.66,4,3,4,434,11,Loyal Customers,United Kingdom
16246,460,2,827.25,1,2,3,123,6,Needs Attention,United Kingdom
16247,170,1,114.56,3,1,1,311,5,Promising,United Kingdom
16248,62,1,152.94,3,1,1,311,5,Promising,United Kingdom
16249,53,5,1800.07,4,4,4,444,12,Champions,United Kingdom
16250,261,3,791.38,2,3,3,233,8,Needs Attention,United Kingdom
16251,512,1,128.31,1,1,1,111,3,Lost,United Kingdom
16252,383,1,295.09,2,1,2,212,5,Lost,United Kingdom
16253,67,7,7310.15,3,4,5,345,12,Loyal Customers,United Kingdom
16254,378,3,985.14,2,3,3,233,8,Needs Attention,United Kingdom
16255,17,15,4906.8,5,5,5,555,15,Champions,United Kingdom
16256,267,3,1629.37,2,3,4,234,9,Needs Attention,United Kingdom
16257,177,1,46.95,3,1,1,311,5,Promising,United Kingdom
16258,45,15,11942.52,4,5,5,455,14,Champions,United Kingdom
16259,410,3,361.94,2,3,2,232,7,Needs Attention,United Kingdom
16260,51,1,1035.45,4,1,3,413,8,New Customers,United Kingdom
16261,17,6,1059.45,5,4,3,543,12,Loyal Customers,United Kingdom
16262,378,1,755.15,2,1,3,213,6,Needs Attention,United Kingdom
16263,423,1,351.01,1,1,2,112,4,Lost,United Kingdom
16264,438,2,837.53,1,2,3,123,6,Needs Attention,United Kingdom
16265,9,12,6935.17,5,5,5,555,15,Champions,United Kingdom
16266,74,14,1757.95,3,5,4,354,12,Loyal Customers,United Kingdom
16267,591,1,186.66,1,1,1,111,3,Lost,United Kingdom
16268,71,2,667.65,3,2,3,323,8,Needs Attention,United Kingdom
16269,438,1,717.5699999999999,1,1,3,113,5,Needs Attention,United Kingdom
16270,353,1,1141.24,2,1,3,213,6,Needs Attention,United Kingdom
16271,3,10,3463.02,5,5,5,555,15,Champions,United Kingdom
16272,117,1,411.7,3,1,2,312,6,Promising,United Kingdom
16273,648,2,336.03999999999996,1,2,2,122,5,Lost,United Kingdom
16274,373,1,715.9,2,1,3,213,6,Needs Attention,United Kingdom
16275,197,3,2151.11,2,3,4,234,9,Needs Attention,United Kingdom
16276,177,3,2629.39,3,3,4,334,10,Loyal Customers,United Kingdom
16277,734,1,188.69,1,1,1,111,3,Lost,United Kingdom
16278,100,3,1117.84,3,3,3,333,9,Loyal Customers,United Kingdom
16279,21,9,5705.08,4,5,5,455,14,Champions,United Kingdom
16280,725,1,238.04999999999998,1,1,1,111,3,Lost,United Kingdom
16281,72,3,3424.02,3,3,5,335,11,Loyal Customers,United Kingdom
16282,340,3,1307.58,2,3,4,234,9,Needs Attention,United Kingdom
16283,6,8,4403.82,5,5,5,555,15,Champions,United Kingdom
16284,31,3,1029.77,4,3,3,433,10,Loyal Customers,United Kingdom
16285,646,1,176.9,1,1,1,111,3,Lost,United Kingdom
16286,477,2,328.95,1,2,2,122,5,Lost,United Kingdom
16287,170,5,1006.98,3,4,3,343,10,Loyal Customers,United Kingdom
16288,470,1,129.85,1,1,1,111,3,Lost,United Kingdom
16289,462,1,136.31,1,1,1,111,3,Lost,United Kingdom
16290,465,4,2069.3,1,4,4,144,9,At Risk,United Kingdom
16291,682,1,117.72,1,1,1,111,3,Lost,Portugal
16292,122,5,1253.76,3,4,4,344,11,Loyal Customers,United Kingdom
16293,22,15,4657.95,4,5,5,455,14,Champions,United Kingdom
16294,477,1,126.05,1,1,1,111,3,Lost,United Kingdom
16295,10,4,1328.55,5,4,4,544,13,Champions,United Kingdom
16296,626,4,1313.67,1,4,4,144,9,At Risk,United Kingdom
16297,269,1,301.9,2,1,2,212,5,Lost,United Kingdom
16298,23,7,1085.7,4,4,3,443,11,Loyal Customers,United Kingdom
16299,477,1,193.65,1,1,1,111,3,Lost,United Kingdom
16300,430,3,1392.43,1,3,4,134,8,Needs Attention,United Kingdom
16301,737,1,107.33,1,1,1,111,3,Lost,United Kingdom
16302,127,1,233.22,3,1,1,311,5,Promising,United Kingdom
16303,26,7,7928.2699999999995,4,4,5,445,13,Champions,United Kingdom
16304,695,1,381.65999999999997,1,1,2,112,4,Lost,United Kingdom
16305,139,1,361.22,3,1,2,312,6,Promising,United Kingdom
16306,214,7,1192.82,2,4,3,243,9,At Risk,United Kingdom
16307,429,3,1194.92,1,3,3,133,7,Needs Attention,United Kingdom
16308,38,7,5120.0,4,4,5,445,13,Champions,United Kingdom
16309,106,2,706.5699999999999,3,2,3,323,8,Needs Attention,United Kingdom
16310,414,2,460.08,1,2,2,122,5,Lost,United Kingdom
16311,18,2,616.26,5,2,2,522,9,New Customers,United Kingdom
16312,432,1,171.15,1,1,1,111,3,Lost,United Kingdom
16313,3,2,274.15,5,2,1,521,8,New Customers,United Kingdom
16314,390,3,1491.4,2,3,4,234,9,Needs Attention,United Kingdom
16315,331,2,402.71,2,2,2,222,6,Lost,United Kingdom
16316,64,13,5744.91,3,5,5,355,13,Loyal Customers,United Kingdom
16317,120,5,2192.5099999999998,3,4,4,344,11,Loyal Customers,United Kingdom
16318,35,1,328.15,4,1,2,412,7,New Customers,United Kingdom
16319,218,1,404.40000000000003,2,1,2,212,5,Lost,United Kingdom
16320,172,6,5628.99,3,4,5,345,12,Loyal Customers,Unspecified
16321,72,7,604.55,3,4,2,342,9,Loyal Customers,Australia
16322,1,2,326.75,5,2,2,522,9,New Customers,United Kingdom
16323,196,2,353.65999999999997,2,2,2,222,6,Lost,United Kingdom
16324,128,3,428.68,3,3,2,332,8,Loyal Customers,United Kingdom
16325,47,12,3597.5,4,5,5,455,14,Champions,United Kingdom
16326,6,24,4826.99,5,5,5,555,15,Champions,United Kingdom
16327,14,16,10731.34,5,5,5,555,15,Champions,United Kingdom
16328,563,1,310.83,1,1,2,112,4,Lost,United Kingdom
16329,428,4,1703.07,1,4,4,144,9,At Risk,United Kingdom
16330,18,7,634.33,5,4,3,543,12,Loyal Customers,United Kingdom
16331,432,6,2037.7,1,4,4,144,9,At Risk,United Kingdom
16332,28,11,2010.41,4,5,4,454,13,Champions,United Kingdom
16333,8,22,26626.8,5,5,5,555,15,Champions,United Kingdom
16334,492,1,277.48,1,1,1,111,3,Lost,United Kingdom
16335,552,7,2774.0,1,4,4,144,9,At Risk,United Kingdom
16336,421,4,3517.69,1,4,5,145,10,At Risk,United Kingdom
16337,37,1,151.05,4,1,1,411,6,New Customers,United Kingdom
16338,157,1,214.8,3,1,1,311,5,Promising,United Kingdom
16339,284,1,109.95,2,1,1,211,4,Lost,United Kingdom
16340,107,3,1526.06,3,3,4,334,10,Loyal Customers,United Kingdom
16341,25,7,3850.79,4,4,5,445,13,Champions,United Kingdom
16342,75,4,322.41,3,4,2,342,9,Loyal Customers,United Kingdom
16343,16,3,687.07,5,3,3,533,11,Loyal Customers,United Kingdom
16344,158,4,842.42,3,4,3,343,10,Loyal Customers,United Kingdom
16345,44,2,1198.74,4,2,3,423,9,New Customers,United Kingdom
16346,385,1,224.51,2,1,1,211,4,Lost,United Kingdom
16347,11,11,3509.41,5,5,5,555,15,Champions,United Kingdom
16348,32,8,1798.22,4,5,4,454,13,Champions,United Kingdom
16349,291,1,53.5,2,1,1,211,4,Lost,United Kingdom
16350,21,9,2253.89,4,5,4,454,13,Champions,United Kingdom
16351,333,13,3330.0299999999997,2,5,5,255,12,At Risk,United Kingdom
16352,18,2,494.44,5,2,2,522,9,New Customers,United Kingdom
16353,4,38,9999.46,5,5,5,555,15,Champions,United Kingdom
16354,63,5,1129.51,3,4,3,343,10,Loyal Customers,United Kingdom
16355,375,1,416.35,2,1,2,212,5,Lost,United Kingdom
16356,198,6,415.87,2,4,2,242,8,At Risk,United Kingdom
16357,33,4,868.37,4,4,3,443,11,Loyal Customers,United Kingdom
16358,1,5,2919.65,5,4,4,544,13,Champions,United Kingdom
16359,7,16,2697.75,5,5,4,554,14,Champions,United Kingdom
16360,5,6,3512.53,5,4,5,545,14,Champions,United Kingdom
16361,10,4,896.66,5,4,3,543,12,Loyal Customers,United Kingdom
16362,32,6,946.94,4,4,3,443,11,Loyal Customers,United Kingdom
16363,53,1,109.36,4,1,1,411,6,New Customers,United Kingdom
16364,12,2,707.04,5,2,3,523,10,New Customers,United Kingdom
16365,18,15,3307.2,5,5,5,555,15,Champions,United Kingdom
16366,19,4,1548.1299999999999,5,4,4,544,13,Champions,United Kingdom
16367,37,3,1362.4,4,3,4,434,11,Loyal Customers,United Kingdom
16368,2,3,640.21,5,3,3,533,11,Loyal Customers,United Kingdom
16369,18,7,2664.81,5,4,4,544,13,Champions,United Kingdom
16370,82,4,1320.56,3,4,4,344,11,Loyal Customers,United Kingdom
16371,449,1,157.2,1,1,1,111,3,Lost,United Kingdom
16372,33,5,1328.61,4,4,4,444,12,Champions,United Kingdom
16373,382,2,309.49,2,2,2,222,6,Lost,United Kingdom
16374,66,5,1771.45,3,4,4,344,11,Loyal Customers,United Kingdom
16375,470,2,104.0,1,2,1,121,4,Lost,United Kingdom
16376,9,2,987.01,5,2,3,523,10,New Customers,United Kingdom
16377,267,2,1308.48,2,2,4,224,8,Needs Attention,United Kingdom
16378,247,3,362.95,2,3,2,232,7,Needs Attention,United Kingdom
16379,4,4,2157.4,5,4,4,544,13,Champions,United Kingdom
16380,61,1,1780.59,3,1,4,314,8,Needs Attention,United Kingdom
16381,396,2,258.7,2,2,1,221,5,Lost,United Kingdom
16382,408,2,353.1,2,2,2,222,6,Lost,United Kingdom
16383,75,7,2974.84,3,4,5,345,12,Loyal Customers,United Kingdom
16384,90,4,1358.95,3,4,4,344,11,Loyal Customers,United Kingdom
16385,60,5,1030.61,3,4,3,343,10,Loyal Customers,United Kingdom
16386,29,3,1102.59,4,3,3,433,10,Loyal Customers,United Kingdom
16387,323,5,918.55,2,4,3,243,9,At Risk,United Kingdom
16388,654,1,186.05,1,1,1,111,3,Lost,United Kingdom
16389,53,4,1382.07,4,4,4,444,12,Champions,United Kingdom
16390,537,3,467.5,1,3,2,132,6,Needs Attention,United Kingdom
16391,401,4,1103.61,2,4,3,243,9,At Risk,United Kingdom
16392,270,3,763.05,2,3,3,233,8,Needs Attention,United Kingdom
16393,2,23,5561.66,5,5,5,555,15,Champions,United Kingdom
16394,57,5,1555.34,4,4,4,444,12,Champions,United Kingdom
16395,61,14,3537.85,3,5,5,355,13,Loyal Customers,United Kingdom
16396,476,1,137.8,1,1,1,111,3,Lost,United Kingdom
16397,628,1,127.88,1,1,1,111,3,Lost,United Kingdom
16398,154,2,1705.8,3,2,4,324,9,Needs Attention,United Kingdom
16399,19,3,641.82,5,3,3,533,11,Loyal Customers,United Kingdom
16400,95,9,3159.44,3,5,5,355,13,Loyal Customers,United Kingdom
16401,1,23,6849.15,5,5,5,555,15,Champions,United Kingdom
16402,265,2,511.4,2,2,2,222,6,Lost,United Kingdom
16403,312,1,177.5,2,1,1,211,4,Lost,United Kingdom
16404,70,1,443.05,3,1,2,312,6,Promising,United Kingdom
16405,302,2,167.25,2,2,1,221,5,Lost,United Kingdom
16406,19,3,552.68,5,3,2,532,10,Loyal Customers,United Kingdom
16407,13,14,2821.65,5,5,4,554,14,Champions,United Kingdom
16408,591,1,231.93,1,1,1,111,3,Lost,United Kingdom
16409,36,12,5709.04,4,5,5,455,14,Champions,United Kingdom
16410,734,1,130.32,1,1,1,111,3,Lost,United Kingdom
16411,19,4,910.19,5,4,3,543,12,Loyal Customers,United Kingdom
16412,54,5,647.23,4,4,3,443,11,Loyal Customers,United Kingdom
16413,57,2,528.98,4,2,2,422,8,New Customers,United Kingdom
16414,22,5,559.71,4,4,2,442,10,Loyal Customers,United Kingdom
16415,44,3,719.44,4,3,3,433,10,Loyal Customers,United Kingdom
16416,27,9,2972.88,4,5,5,455,14,Champions,United Kingdom
16417,493,1,35.7,1,1,1,111,3,Lost,United Kingdom
16418,45,5,1101.94,4,4,3,443,11,Loyal Customers,United Kingdom
16419,113,8,1487.42,3,5,4,354,12,Loyal Customers,United Kingdom
16420,396,1,75.0,2,1,1,211,4,Lost,United Kingdom
16421,376,3,526.27,2,3,2,232,7,Needs Attention,United Kingdom
16422,17,109,63651.47,5,5,5,555,15,Champions,United Kingdom
16423,25,1,346.12,4,1,2,412,7,New Customers,United Kingdom
16424,191,2,443.06,2,2,2,222,6,Lost,United Kingdom
16425,302,1,302.7,2,1,2,212,5,Lost,United Kingdom
16426,2,10,1908.25,5,5,4,554,14,Champions,United Kingdom
16427,263,2,241.06,2,2,1,221,5,Lost,United Kingdom
16428,414,3,660.28,1,3,3,133,7,Needs Attention,United Kingdom
16429,106,1,284.55,3,1,1,311,5,Promising,United Kingdom
16430,57,7,1117.94,4,4,3,443,11,Loyal Customers,United Kingdom
16431,213,3,642.81,2,3,3,233,8,Needs Attention,United Kingdom
16432,64,1,287.40000000000003,3,1,1,311,5,Promising,United Kingdom
16433,28,2,384.52,4,2,2,422,8,New Customers,United Kingdom
16434,29,12,2741.74,4,5,4,454,13,Champions,United Kingdom
16435,512,3,1011.5699999999999,1,3,3,133,7,Needs Attention,United Kingdom
16436,668,3,329.34,1,3,2,132,6,Needs Attention,United Kingdom
16437,381,2,301.25,2,2,2,222,6,Lost,United Kingdom
16438,6,5,798.35,5,4,3,543,12,Loyal Customers,United Kingdom
16439,722,1,310.7,1,1,2,112,4,Lost,United Kingdom
16440,8,6,3856.97,5,4,5,545,14,Champions,United Kingdom
16441,67,5,1034.43,3,4,3,343,10,Loyal Customers,United Kingdom
16442,2,5,899.47,5,4,3,543,12,Loyal Customers,United Kingdom
16443,521,1,162.24,1,1,1,111,3,Lost,United Kingdom
16444,46,17,3656.58,4,5,5,455,14,Champions,United Kingdom
16445,34,4,602.73,4,4,2,442,10,Loyal Customers,United Kingdom
16446,1,2,168472.5,5,2,5,525,12,New Customers,United Kingdom
16447,136,3,775.14,3,3,3,333,9,Loyal Customers,United Kingdom
16448,198,2,367.87,2,2,2,222,6,Lost,United Kingdom
16449,198,2,707.69,2,2,3,223,7,Needs Attention,United Kingdom
16450,150,3,1505.73,3,3,4,334,10,Loyal Customers,United Kingdom
16451,88,3,1013.15,3,3,3,333,9,Loyal Customers,United Kingdom
16452,631,2,332.17,1,2,2,122,5,Lost,United Kingdom
16453,531,2,251.71,1,2,1,121,4,Lost,United Kingdom
16454,45,4,30.950000000000003,4,4,1,441,9,Loyal Customers,United Kingdom
16455,64,11,4384.37,3,5,5,355,13,Loyal Customers,United Kingdom
16456,99,13,6862.91,3,5,5,355,13,Loyal Customers,United Kingdom
16457,218,1,208.36,2,1,1,211,4,Lost,United Kingdom
16458,3,30,5715.34,5,5,5,555,15,Champions,United Kingdom
16459,730,1,71.78999999999999,1,1,1,111,3,Lost,United Kingdom
16460,28,3,814.72,4,3,3,433,10,Loyal Customers,United Kingdom
16461,178,3,1615.22,3,3,4,334,10,Loyal Customers,United Kingdom
16462,74,3,136.0,3,3,1,331,7,Loyal Customers,United Kingdom
16463,21,4,1422.4,4,4,4,444,12,Champions,United Kingdom
16464,20,3,1314.68,4,3,4,434,11,Loyal Customers,United Kingdom
16465,421,2,746.24,1,2,3,123,6,Needs Attention,United Kingdom
16466,34,15,3838.59,4,5,5,455,14,Champions,United Kingdom
16467,509,7,2869.16,1,4,4,144,9,At Risk,United Kingdom
16468,74,3,787.52,3,3,3,333,9,Loyal Customers,United Kingdom
16469,24,5,828.91,4,4,3,443,11,Loyal Customers,United Kingdom
16470,52,11,2458.6,4,5,4,454,13,Champions,United Kingdom
16471,275,4,1189.98,2,4,3,243,9,At Risk,United Kingdom
16472,434,2,789.6,1,2,3,123,6,Needs Attention,United Kingdom
16473,165,4,470.83,3,4,2,342,9,Loyal Customers,United Kingdom
16474,7,7,1871.5,5,4,4,544,13,Champions,United Kingdom
16475,88,4,544.3,3,4,2,342,9,Loyal Customers,United Kingdom
16476,432,1,350.35,1,1,2,112,4,Lost,United Kingdom
16477,64,11,4320.0199999999995,3,5,5,355,13,Loyal Customers,United Kingdom
16478,25,3,331.0,4,3,2,432,9,Loyal Customers,United Kingdom
16479,10,2,300.83,5,2,2,522,9,New Customers,United Kingdom
16480,76,1,769.29,3,1,3,313,7,Needs Attention,United Kingdom
16481,682,1,453.38,1,1,2,112,4,Lost,United Kingdom
16482,16,1,220.62,5,1,1,511,7,New Customers,United Kingdom
16483,192,1,139.35,2,1,1,211,4,Lost,United Kingdom
16484,174,2,404.3,3,2,2,322,7,Promising,United Kingdom
16485,77,5,2294.68,3,4,4,344,11,Loyal Customers,United Kingdom
16486,538,1,134.36,1,1,1,111,3,Lost,United Kingdom
16487,577,2,209.4,1,2,1,121,4,Lost,United Kingdom
16488,33,3,498.8,4,3,2,432,9,Loyal Customers,United Kingdom
16489,380,2,303.7,2,2,2,222,6,Lost,United Kingdom
16490,436,1,205.41,1,1,1,111,3,Lost,United Kingdom
16491,47,2,1533.16,4,2,4,424,10,New Customers,United Kingdom
16492,541,1,385.56,1,1,2,112,4,Lost,United Kingdom
16493,80,7,2132.09,3,4,4,344,11,Loyal Customers,United Kingdom
16494,297,1,826.53,2,1,3,213,6,Needs Attention,United Kingdom
16495,3,3,684.41,5,3,3,533,11,Loyal Customers,United Kingdom
16496,9,6,2330.77,5,4,4,544,13,Champions,United Kingdom
16497,50,23,6695.28,4,5,5,455,14,Champions,United Kingdom
16498,161,2,100.97,3,2,1,321,6,Promising,United Kingdom
16499,360,8,2578.34,2,5,4,254,11,At Risk,United Kingdom
16500,5,9,843.91,5,5,3,553,13,Loyal Customers,United Kingdom
16501,383,1,1237.23,2,1,3,213,6,Needs Attention,United Kingdom
16502,620,2,266.5,1,2,1,121,4,Lost,United Kingdom
16503,107,11,3614.34,3,5,5,355,13,Loyal Customers,United Kingdom
16504,25,1,484.38,4,1,2,412,7,New Customers,United Kingdom
16505,32,1,777.5999999999999,4,1,3,413,8,New Customers,United Kingdom
16506,20,2,90.3,4,2,1,421,7,New Customers,United Kingdom
16507,572,1,152.76,1,1,1,111,3,Lost,United Kingdom
16508,630,1,248.8,1,1,1,111,3,Lost,United Kingdom
16509,297,1,363.7,2,1,2,212,5,Lost,United Kingdom
16510,372,6,2100.0,2,4,4,244,10,At Risk,United Kingdom
16511,22,6,1819.02,4,4,4,444,12,Champions,United Kingdom
16513,5,4,874.59,5,4,3,543,12,Loyal Customers,United Kingdom
16515,52,10,3216.3,4,5,5,455,14,Champions,United Kingdom
16516,30,1,101.69999999999999,4,1,1,411,6,New Customers,United Kingdom
16517,277,1,162.70000000000002,2,1,1,211,4,Lost,United Kingdom
16518,61,4,959.37,3,4,3,343,10,Loyal Customers,United Kingdom
